geneid		r		left		right
ENSG00000240545		4		57660516		57660808
ENSG00000238818		1		16237392		16237492
ENSG00000199337		1		228750497		228750615
ENSG00000202300		1		203288124		203288227
ENSG00000238503		2		12170429		12170498
ENSG00000251727		3		93562608		93562706
ENSG00000238797		4		39443285		39443384
ENSG00000265145		2		29149933		29150010
ENSG00000212045		4		29751818		29751932
ENSG00000222511		1		8856633		8856731
ENSG00000212076		1		52302013		52302082
ENSG00000265350		X		1437739		1438052
ENSG00000221235		4		151560908		151561018
ENSG00000222345		3		52725394		52725469
ENSG00000265470		3		185485635		185485692
ENSG00000252849		7		131600994		131601081
ENSG00000242565		1		153676564		153676859
ENSG00000207927		4		113569339		113569407
ENSG00000221618		4		158509300		158509387
ENSG00000244034		4		55929902		55930196
ENSG00000199405		8		56815282		56815414
ENSG00000222117		9		105057659		105057746
ENSG00000251987		3		53564349		53564428
ENSG00000207326		1		246589308		246589421
ENSG00000211996		6		130068882		130068964
ENSG00000199001		X		114058017		114058127
ENSG00000199905		9		110237317		110237420
ENSG00000221591		1		57431953		57432035
ENSG00000212623		X		80156256		80156363
ENSG00000207283		3		5127863		5127964
ENSG00000242065		X		44632021		44632307
ENSG00000265253		3		113313723		113313789
ENSG00000252004		2		188607314		188607401
ENSG00000221028		1		201777739		201777830
ENSG00000206912		5		23299264		23299371
ENSG00000216085		7		107677291		107677381
ENSG00000207165		X		153628622		153628756
ENSG00000211520		2		56227849		56227930
ENSG00000222440		X		91053092		91053282
ENSG00000222560		5		26012998		26013134
ENSG00000252797		1		90453272		90453503
ENSG00000266457		3		47810601		47810701
ENSG00000252257		3		181686247		181686469
ENSG00000251954		X		110664738		110664836
ENSG00000266388		1		79600818		79600911
ENSG00000264030		2		10420757		10421017
ENSG00000252016		X		87403793		87403919
ENSG00000253013		4		187051175		187051309
ENSG00000202485		4		83095700		83095806
ENSG00000239373		1		171461550		171461858
ENSG00000199219		5		172789137		172789243
ENSG00000212114		5		122112126		122112222
ENSG00000200942		1		201702534		201702633
ENSG00000222086		5		156662195		156662309
ENSG00000266618		1		224585929		224586013
ENSG00000199289		6		26519579		26519686
ENSG00000266255		9		36823536		36823596
ENSG00000265423		7		93346240		93346317
ENSG00000252338		1		76003700		76003804
ENSG00000266715		7		102106189		102106273
ENSG00000221204		5		177335466		177335558
ENSG00000252377		X		51613802		51613905
ENSG00000238480		3		122469219		122469322
ENSG00000265687		8		130509216		130509296
ENSG00000212070		3		72311473		72311579
ENSG00000244314		3		194867459		194867732
ENSG00000252977		1		181740702		181740780
ENSG00000207867		X		146366159		146366246
ENSG00000251828		5		79602054		79602187
ENSG00000252270		5		150748005		150748076
ENSG00000207418		1		145969270		145969433
ENSG00000252828		3		68932118		68932242
ENSG00000216002		2		236235002		236235095
ENSG00000240606		6		123066419		123066693
ENSG00000239096		3		179332563		179332666
ENSG00000208032		8		105496597		105496693
ENSG00000222154		7		53557841		53558132
ENSG00000264758		7		100060452		100060725
ENSG00000266262		1		237634419		237634491
ENSG00000207156		3		146714394		146714500
ENSG00000207101		8		41660867		41660968
ENSG00000252362		4		140152180		140152273
ENSG00000251854		3		149496796		149496895
ENSG00000201628		6		150647759		150647899
ENSG00000266536		2		85794787		85795083
ENSG00000199133		9		96941116		96941202
ENSG00000200101		2		59874756		59874858
ENSG00000221475		X		51933717		51933844
ENSG00000200389		3		141621766		141621872
ENSG00000221578		1		168717034		168717120
ENSG00000265333		3		194855235		194855309
ENSG00000253039		1		45397995		45398103
ENSG00000263834		5		1063011		1063089
ENSG00000215939		9		28888877		28888953
ENSG00000202072		7		138100225		138100319
ENSG00000222574		3		78210849		78211143
ENSG00000201592		X		20154424		20154503
ENSG00000264233		5		535955		535997
ENSG00000207623		1		209605478		209605587
ENSG00000266154		7		99754228		99754292
ENSG00000221590		2		162206728		162206871
ENSG00000251917		Y		26092765		26092918
ENSG00000265157		8		91475555		91475604
ENSG00000265320		1		26398069		26398168
ENSG00000263991		1		22313974		22314268
ENSG00000212541		1		38457134		38457241
ENSG00000265848		9		137741455		137741528
ENSG00000200366		3		93695873		93695979
ENSG00000201939		6		153480355		153480480
ENSG00000241524		2		61058800		61059063
ENSG00000239063		1		52877114		52877194
ENSG00000252388		4		178752503		178752589
ENSG00000201308		2		136414047		136414149
ENSG00000252067		8		23457539		23457651
ENSG00000202248		2		11701787		11701905
ENSG00000206935		1		23489197		23489303
ENSG00000239049		2		88606879		88606982
ENSG00000200597		6		37883349		37883518
ENSG00000207032		9		34389941		34390049
ENSG00000252738		6		45613841		45613912
ENSG00000266030		3		99085645		99085733
ENSG00000263481		6		149497843		149497930
ENSG00000264713		4		170706345		170706431
ENSG00000207090		7		120835002		120835111
ENSG00000221619		2		88594111		88594198
ENSG00000221340		1		12630000		12630100
ENSG00000211991		X		69242707		69242773
ENSG00000265506		X		24535357		24535457
ENSG00000264898		9		66861461		66861543
ENSG00000222262		4		24422799		24422924
ENSG00000263845		X		136071175		136071263
ENSG00000252762		4		82849466		82849592
ENSG00000222522		8		48891974		48892081
ENSG00000240183		2		112687752		112688041
ENSG00000251705		Y		10037764		10037915
ENSG00000207448		4		71567472		71567575
ENSG00000200378		5		138783596		138783706
ENSG00000242256		9		115004832		115005119
ENSG00000252472		Y		7291095		7291199
ENSG00000238999		6		101405036		101405139
ENSG00000264477		3		120768487		120768562
ENSG00000200432		2		128825374		128825475
ENSG00000199404		7		152290058		152290176
ENSG00000201367		6		15315151		15315257
ENSG00000211483		3		142884490		142884579
ENSG00000252113		X		44744751		44744811
ENSG00000265197		Y		18398127		18398238
ENSG00000238384		7		94905898		94905996
ENSG00000238765		1		146124161		146124283
ENSG00000238711		1		151411476		151411571
ENSG00000201968		3		126283408		126283521
ENSG00000223254		1		85729979		85730085
ENSG00000221145		1		192460258		192460350
ENSG00000208883		X		109468213		109468291
ENSG00000206997		5		95545825		95545931
ENSG00000212027		X		73438382		73438453
ENSG00000200555		5		179871509		179871612
ENSG00000221782		2		213290987		213291084
ENSG00000221706		8		127153920		127154003
ENSG00000252947		1		28160912		28161077
ENSG00000252761		6		30900395		30900486
ENSG00000240302		2		200765806		200766100
ENSG00000221690		7		121214723		121214808
ENSG00000201627		8		106941354		106941466
ENSG00000238770		2		202946598		202946701
ENSG00000241756		7		38570643		38570939
ENSG00000202157		5		83099373		83099504
ENSG00000201815		8		9228600		9228705
ENSG00000264903		5		165586438		165586525
ENSG00000201421		1		185220445		185220543
ENSG00000223113		7		140070241		140070345
ENSG00000221753		8		101036210		101036312
ENSG00000200040		6		76638230		76638342
ENSG00000243173		1		162747520		162747802
ENSG00000221093		8		57033801		57033911
ENSG00000200295		6		107055591		107055694
ENSG00000264392		X		119058424		119058513
ENSG00000252735		8		33196385		33196484
ENSG00000222146		8		113160971		113161054
ENSG00000238538		1		24208745		24208842
ENSG00000222448		5		179272832		179273152
ENSG00000212242		6		136951381		136951493
ENSG00000238558		9		135839119		135839180
ENSG00000266046		4		109498228		109498296
ENSG00000265362		6		70331265		70331364
ENSG00000251990		5		17157080		17157180
ENSG00000238554		6		36607322		36607449
ENSG00000252174		3		195799690		195799751
ENSG00000265020		7		75544515		75544587
ENSG00000239134		8		92476263		92476367
ENSG00000207941		1		35135200		35135295
ENSG00000252306		3		21430025		21430109
ENSG00000242483		8		11236904		11237200
ENSG00000264991		8		101720106		101720191
ENSG00000200822		2		223269704		223269814
ENSG00000264048		1		16010967		16011053
ENSG00000207572		X		133303408		133303482
ENSG00000212482		7		78972582		78972688
ENSG00000222515		6		22085773		22086147
ENSG00000202044		6		152731410		152731529
ENSG00000222397		1		181808608		181808909
ENSG00000252503		4		139976629		139976732
ENSG00000216204		8		56821520		56821611
ENSG00000266683		1		180514968		180515067
ENSG00000200786		7		79283425		79283543
ENSG00000215996		2		70682662		70682756
ENSG00000199751		X		70710916		70711017
ENSG00000238792		9		96995760		96995863
ENSG00000207693		9		140732871		140732968
ENSG00000212249		5		68169781		68169914
ENSG00000221613		9		138420457		138420546
ENSG00000207045		7		95959950		95960056
ENSG00000266776		6		31668806		31668868
ENSG00000239010		4		40379469		40379530
ENSG00000238576		1		220310506		220310608
ENSG00000253060		1		171737210		171737315
ENSG00000202059		2		203917008		203917141
ENSG00000200051		5		139906937		139907013
ENSG00000206871		8		36167102		36167208
ENSG00000207322		4		136917084		136917247
ENSG00000201747		7		7946150		7946255
ENSG00000200254		1		43034704		43034810
ENSG00000199202		9		98667287		98667423
ENSG00000243905		1		26919737		26920037
ENSG00000253086		1		11212407		11212509
ENSG00000238391		7		73901758		73901870
ENSG00000239008		X		80112575		80112701
ENSG00000238415		9		43122799		43122905
ENSG00000263541		8		71392429		71392722
ENSG00000202263		1		78560491		78560599
ENSG00000252507		2		55077426		55077489
ENSG00000207352		5		64900488		64900588
ENSG00000199455		5		129450102		129450203
ENSG00000221415		4		49200224		49200306
ENSG00000199525		9		115014538		115014658
ENSG00000221489		2		202817980		202818059
ENSG00000264371		1		25349994		25350077
ENSG00000207070		1		28907432		28907566
ENSG00000207177		5		110020495		110020628
ENSG00000239168		4		149912724		149912785
ENSG00000222107		5		124686561		124686824
ENSG00000244169		3		1107266		1107559
ENSG00000252214		2		74546526		74546628
ENSG00000200275		5		155272447		155272538
ENSG00000264366		X		86740882		86740963
ENSG00000240317		2		219967156		219967437
ENSG00000199554		1		17200203		17200346
ENSG00000239018		2		75862267		75862370
ENSG00000238570		2		162415054		162415156
ENSG00000207755		X		133674538		133674637
ENSG00000252293		2		85669039		85669100
ENSG00000207814		9		123007257		123007328
ENSG00000238959		3		73076959		73077024
ENSG00000238798		1		220160853		220160956
ENSG00000201876		2		74195250		74195333
ENSG00000206718		2		156186933		156187039
ENSG00000200181		1		31441011		31441083
ENSG00000264092		8		16720709		16721005
ENSG00000252082		3		172420914		172421015
ENSG00000200075		8		130880836		130880962
ENSG00000265301		2		35696471		35696552
ENSG00000263566		2		80021396		80021507
ENSG00000200635		X		55609166		55609267
ENSG00000199047		5		149112388		149112453
ENSG00000252892		2		65221880		65221994
ENSG00000241174		9		72499279		72499566
ENSG00000252441		X		114779969		114780049
ENSG00000212359		4		121731624		121731724
ENSG00000199065		9		4850291		4850381
ENSG00000239891		2		65044512		65044808
ENSG00000263406		3		53322889		53323142
ENSG00000264809		1		182726054		182726153
ENSG00000207627		5		53247334		53247429
ENSG00000265224		2		142396413		142396532
ENSG00000252470		4		108356275		108356377
ENSG00000221676		9		137029561		137029686
ENSG00000207621		X		151127050		151127130
ENSG00000222664		1		93491809		93492099
ENSG00000200917		4		106328154		106328249
ENSG00000253056		3		48221818		48221879
ENSG00000266186		2		71240219		71240287
ENSG00000201003		1		54236691		54236826
ENSG00000266671		5		171507909		171507980
ENSG00000212176		6		41207258		41207364
ENSG00000263670		5		1309425		1309492
ENSG00000206652		1		16840617		16840780
ENSG00000221653		2		59468756		59468837
ENSG00000201990		7		6043914		6044016
ENSG00000239027		1		19858664		19858768
ENSG00000207515		X		89852234		89852339
ENSG00000238832		7		107243808		107243952
ENSG00000216133		8		145619364		145619445
ENSG00000221446		8		72361930		72362043
ENSG00000239560		1		44582772		44583069
ENSG00000212525		6		108573605		108573711
ENSG00000212452		3		52726752		52726828
ENSG00000201955		5		78466057		78466158
ENSG00000199468		5		156241141		156241245
ENSG00000199354		8		91523356		91523468
ENSG00000252651		3		73141299		73141408
ENSG00000264312		7		75209959		75210221
ENSG00000221599		6		114598549		114598642
ENSG00000252923		2		197550872		197551054
ENSG00000264017		6		89800665		89800959
ENSG00000210841		3		57605174		57605299
ENSG00000252969		1		12281205		12281328
ENSG00000195024		7		21420981		21421124
ENSG00000265212		7		8194566		8194652
ENSG00000212094		1		222186349		222186432
ENSG00000264239		1		71607658		71607751
ENSG00000266734		8		105447681		105447774
ENSG00000251960		9		15143287		15143384
ENSG00000239067		5		118945897		118946000
ENSG00000216088		9		24872710		24872796
ENSG00000264224		X		24716239		24716308
ENSG00000243883		4		154302879		154303167
ENSG00000252031		2		79863988		79864089
ENSG00000199601		X		74422538		74422644
ENSG00000222070		2		25945061		25945165
ENSG00000201565		7		66762640		66762741
ENSG00000265466		1		142656062		142656144
ENSG00000252691		1		26332707		26332790
ENSG00000206861		9		134365873		134365958
ENSG00000202429		2		128229810		128229991
ENSG00000238657		9		135968439		135968538
ENSG00000206770		5		72064529		72064638
ENSG00000200169		1		45196727		45196842
ENSG00000222869		7		37390747		37390846
ENSG00000199901		4		53652704		53652805
ENSG00000263408		4		153457580		153457668
ENSG00000252281		2		41961517		41961596
ENSG00000238961		5		76376259		76376396
ENSG00000200922		9		74517371		74517466
ENSG00000252599		2		44381928		44382034
ENSG00000265522		4		109710356		109710418
ENSG00000201774		7		10941605		10941701
ENSG00000216054		2		158298062		158298151
ENSG00000244297		6		38711862		38712159
ENSG00000222408		9		90359816		90359908
ENSG00000200118		3		169962570		169962669
ENSG00000253029		2		88667312		88667381
ENSG00000264760		5		153975572		153975632
ENSG00000266637		8		12038198		12038263
ENSG00000216182		9		119155868		119155955
ENSG00000265835		8		53907922		53907993
ENSG00000266025		3		84954830		84954896
ENSG00000221403		1		200113962		200114063
ENSG00000207188		4		136236573		136236677
ENSG00000252407		1		185403376		185403437
ENSG00000201317		1		93166376		93166491
ENSG00000252860		1		200023189		200023293
ENSG00000207973		7		5535450		5535548
ENSG00000201614		1		155864072		155864177
ENSG00000208005		X		133680358		133680428
ENSG00000265744		1		233759898		233759965
ENSG00000221764		4		47978233		47978344
ENSG00000239144		1		49617064		49617175
ENSG00000199270		1		228770618		228770736
ENSG00000222335		3		195929220		195929324
ENSG00000266097		2		62432961		62433052
ENSG00000220999		2		88762285		88762370
ENSG00000252826		1		149215166		149215300
ENSG00000252533		5		138557447		138557526
ENSG00000238871		1		38215874		38215974
ENSG00000199150		3		52302292		52302379
ENSG00000206909		5		170793122		170793256
ENSG00000263721		2		178077454		178077527
ENSG00000221255		2		7716972		7717102
ENSG00000265011		4		17596691		17596959
ENSG00000251999		7		32831426		32831558
ENSG00000206665		4		35497520		35497625
ENSG00000222838		3		72740856		72740962
ENSG00000252956		1		9497728		9497837
ENSG00000238713		4		146070689		146070801
ENSG00000207268		9		119943345		119943479
ENSG00000239140		3		12674233		12674333
ENSG00000242764		1		92867948		92868242
ENSG00000263372		8		41128567		41128662
ENSG00000221300		2		42667517		42667576
ENSG00000202178		7		74955146		74955247
ENSG00000264875		8		117886967		117887039
ENSG00000223258		7		43247361		43247465
ENSG00000200650		2		189141459		189141571
ENSG00000251827		4		47813481		47813652
ENSG00000216075		X		145075793		145075869
ENSG00000202498		1		215803368		215803459
ENSG00000252484		1		224294984		224295243
ENSG00000252756		2		37094541		37094638
ENSG00000212529		5		171679338		171679482
ENSG00000221245		4		120490854		120490980
ENSG00000265826		8		12280513		12280578
ENSG00000265247		8		143257700		143257779
ENSG00000208024		1		172113675		172113784
